userid,dbid,toplevel,queryid,query,plans,total_plan_time,min_plan_time,max_plan_time,mean_plan_time,stddev_plan_time,calls,total_exec_time,min_exec_time,max_exec_time,mean_exec_time,stddev_exec_time,rows,shared_blks_hit,shared_blks_read,shared_blks_dirtied,shared_blks_written,local_blks_hit,local_blks_read,local_blks_dirtied,local_blks_written,temp_blks_read,temp_blks_written,shared_blk_read_time,shared_blk_write_time,local_blk_read_time,local_blk_write_time,temp_blk_read_time,temp_blk_write_time,wal_records,wal_fpi,wal_bytes,jit_functions,jit_generation_time,jit_inlining_count,jit_inlining_time,jit_optimization_count,jit_optimization_time,jit_emission_count,jit_emission_time,jit_deform_count,jit_deform_time,stats_since,minmax_stats_since
6068091,6068078,t,,<insufficient privilege>,0,0,0,0,0,0,197,3.7959520000000007,0.00931,0.362977,0.01926879187817259,0.030479741418130115,197,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 06:14:07.447469+00,2026-03-16 06:14:07.447469+00
16377132,16377107,t,,<insufficient privilege>,0,0,0,0,0,0,352,847.3618909999996,0.122691,96.25107700000001,2.407278099431817,9.348895504197355,0,10737,917,0,0,0,0,0,0,0,0,870.0422010000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-12 17:53:17.826069+00,2026-03-12 17:53:17.826069+00
16377132,16377107,t,,<insufficient privilege>,0,0,0,0,0,0,352,81.95141399999994,0.028385,10.267241,0.2328165170454544,0.9156511524359691,352,3507,16,0,1,0,0,0,0,0,0,24.658547,0.116469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-12 17:53:17.789485+00,2026-03-12 17:53:17.789485+00
69131053,69131028,t,,<insufficient privilege>,0,0,0,0,0,0,1,0.075296,0.075296,0.075296,0.075296,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 08:28:04.422865+00,2026-03-16 08:28:04.422865+00
1610550,1610538,t,,<insufficient privilege>,0,0,0,0,0,0,45,1769.458832,11.781843,149.20683000000002,39.32130737777778,23.619244197789236,495,14041,495,0,5,0,0,0,0,0,0,1548.8626119999997,0.05559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 03:11:24.783953+00,2026-03-16 03:11:24.783953+00
69352632,69352600,t,,<insufficient privilege>,0,0,0,0,0,0,35713,2626.7191589999925,0.008197,69.591501,0.07355078428023387,0.6564496787009803,19230,191840,611,0,0,0,0,0,0,0,0,1272.0920309999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-28 17:10:26.094951+00,2026-02-28 17:10:26.094951+00
69359900,69359862,t,,<insufficient privilege>,0,0,0,0,0,0,22403,7987.492901000017,0.162488,161.016447,0.35653675405079754,2.0346435957049525,22403,507186,179,0,403,0,0,0,0,0,0,382.13723699999974,20.716782999999978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-28 19:06:13.617259+00,2026-02-28 19:06:13.617259+00
60151803,60151787,t,,<insufficient privilege>,0,0,0,0,0,0,106,2.346262,0.004221,0.7191120000000001,0.02213454716981132,0.07377603614358187,106,221,1,0,0,0,0,0,0,0,0,0.692973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 04:41:20.449078+00,2026-03-16 04:41:20.449078+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,96,2.3397579999999993,0.006004,1.287962,0.02437247916666666,0.13007666260589204,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 07:21:17.68044+00,2026-03-16 07:21:17.68044+00
77121706,77121672,t,,<insufficient privilege>,0,0,0,0,0,0,2339005,3093.4071790000216,0.000166,16.905972,0.0013225312382829544,0.037554270521995545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-12 10:34:46.323564+00,2026-03-12 10:34:46.323564+00
71512638,71510822,t,,<insufficient privilege>,0,0,0,0,0,0,23263,5158.336591000029,0.003314,3504.710443,0.22173995576666936,22.995625641040576,25651,71437,534,0,0,0,0,0,0,0,0,4569.943400000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 17:35:00.548564+00,2026-03-02 17:35:00.548564+00
57441862,57441841,t,,<insufficient privilege>,0,0,0,0,0,0,96,2.468594000000001,0.005378999999999999,0.848222,0.02571452083333334,0.08526656738086878,96,190,1,0,0,0,0,0,0,0,0,0.829817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 05:27:51.80645+00,2026-03-16 05:27:51.80645+00
58888726,58888702,t,,<insufficient privilege>,0,0,0,0,0,0,8164,445.85687999999976,0.010498,240.787408,0.05461255267025965,2.670324861508193,16328,16502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-16 22:05:42.679272+00,2026-02-16 22:05:42.679272+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,99,3.0429279999999994,0.006752,1.515114,0.03073664646464646,0.1516917343545827,4950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 00:19:17.25532+00,2026-03-16 00:19:17.25532+00
38106961,38106941,t,,<insufficient privilege>,0,0,0,0,0,0,439,16.733668999999992,0.003562,7.041797,0.038117697038724356,0.36689920563309075,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-12 20:09:02.258747+00,2026-03-12 20:09:02.258747+00
45802638,45800982,t,,<insufficient privilege>,0,0,0,0,0,0,152,0.7931609999999999,0.003538,0.016697999999999998,0.00521816447368421,0.0015818852279050452,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 02:21:23.866478+00,2026-03-16 02:21:23.866478+00
55946681,55946648,t,,<insufficient privilege>,0,0,0,0,0,0,8233,695.6509779999998,0.003077,32.520614,0.08449544248755007,0.8757874543735288,8233,8118,115,0,0,0,0,0,0,0,0,140.757357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 19:32:28.038484+00,2026-02-13 19:32:28.038484+00
58888726,58888702,t,,<insufficient privilege>,0,0,0,0,0,0,47631,150771.91352399887,0.025357,1925.73762,3.1654156646721434,11.773784204565482,6143606,43904791,680,0,0,0,0,0,0,0,0,1517.099877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-16 20:37:09.949846+00,2026-02-16 20:37:09.949846+00
64930895,64930862,t,,<insufficient privilege>,0,0,0,0,0,0,32314,22415.38641099999,0.260897,79.95435300000001,0.6936741477687686,1.944101368632377,0,3271602,155,0,0,0,0,0,0,0,0,216.95593700000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-21 21:22:00.559836+00,2026-02-21 21:22:00.559836+00
41257543,41254257,t,,<insufficient privilege>,0,0,0,0,0,0,242,708.8710040000003,0.051216,18.626441,2.92921902479339,2.3511547307070297,242,218946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 05:45:03.013803+00,2026-03-16 05:45:03.013803+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,99,1.1890509999999999,0.006375,0.032774,0.01201061616161616,0.005031702681286933,4950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 00:09:17.253138+00,2026-03-16 00:09:17.253138+00
41763995,41760476,t,,<insufficient privilege>,0,0,0,0,0,0,50,2.238607,0.021488,0.775638,0.04477214,0.10480291680254136,50,153,1,0,0,0,0,0,0,0,0,0.710072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 07:50:42.504613+00,2026-03-16 07:50:42.504613+00
6907427,6907414,t,,<insufficient privilege>,0,0,0,0,0,0,7236,9653.230503999968,0.004835,67.868547,1.33405617799889,2.398866008632421,0,9248,5224,0,0,0,0,0,0,0,0,9419.47076600002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-26 18:23:37.642331+00,2026-02-26 18:23:37.642331+00
56201561,56201544,t,,<insufficient privilege>,0,0,0,0,0,0,618858,41226.69302300015,0.013881,340.739342,0.06661737106573747,0.5778034647072354,9275947,5084916,2555,0,0,0,0,0,0,0,0,2745.185655999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-16 03:40:38.058479+00,2026-02-16 03:40:38.058479+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,98,1.0479249999999996,0.005223,0.040951,0.010693112244897954,0.005532030587964656,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 03:46:17.245398+00,2026-03-16 03:46:17.245398+00
41763995,41760476,t,,<insufficient privilege>,0,0,0,0,0,0,1,0.536264,0.536264,0.536264,0.536264,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 08:27:21.859036+00,2026-03-16 08:27:21.859036+00
20563,68981205,t,,<insufficient privilege>,0,0,0,0,0,0,8,0.10761500000000002,0.010996,0.019153,0.013451875000000002,0.0027983740117030463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 07:42:33.631899+00,2026-03-16 07:42:33.631899+00
65343194,65343178,t,,<insufficient privilege>,0,0,0,0,0,0,11604,168.2152869999998,0.002983,31.899765,0.014496319114098568,0.30591888107634674,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-05 23:03:37.109102+00,2026-03-05 23:03:37.109102+00
64657125,64657107,t,,<insufficient privilege>,0,0,0,0,0,0,1942,702.4027710000009,0.025296,83.873822,0.36169040731204993,2.413585807048083,21362,19041,379,0,0,0,0,0,0,0,0,491.32908499999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-05 13:13:14.627659+00,2026-03-05 13:13:14.627659+00
26739460,26739437,t,,<insufficient privilege>,0,0,0,0,0,0,109,1.190935,0.0024430000000000003,0.186916,0.010926009174311928,0.027351201335672672,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 07:18:10.553298+00,2026-03-16 07:18:10.553298+00
44869687,44867070,t,,<insufficient privilege>,0,0,0,0,0,0,8904,3259.184508000002,0.051289,278.775636,0.3660359959568735,4.738757140867126,0,141352,1112,0,0,0,0,0,0,0,0,2433.2713230000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:32:27.950703+00,2026-02-13 10:32:27.950703+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,95,3.5822499999999997,0.008203,2.264901,0.0377078947368421,0.22987880791474608,4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 06:55:17.656+00,2026-03-16 06:55:17.656+00
38106961,38106941,t,,<insufficient privilege>,0,0,0,0,0,0,177845,15990.90256,0.013037,633.8525940000001,0.08991482785571706,2.7759499105546017,177845,480129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:33:47.101048+00,2026-02-13 10:33:47.101048+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,96,1.4061390000000002,0.006899,0.254312,0.014647281250000003,0.02667535011747079,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 02:25:17.280103+00,2026-03-16 02:25:17.280103+00
41257543,41254257,t,,<insufficient privilege>,0,0,0,0,0,0,34,0.3314370000000001,0.005973,0.014733,0.009748147058823532,0.0018539305801514687,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 07:32:39.207912+00,2026-03-16 07:32:39.207912+00
41763995,41760476,t,,<insufficient privilege>,0,0,0,0,0,0,1,0.21482,0.21482,0.21482,0.21482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 08:27:20.476951+00,2026-03-16 08:27:20.476951+00
58888726,58888702,t,,<insufficient privilege>,0,0,0,0,0,0,120200,2834.4844050000056,0.007821,14.044904,0.023581401039933492,0.1383113369363004,120200,242941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-16 20:26:43.366488+00,2026-02-16 20:26:43.366488+00
65029672,65029651,t,,<insufficient privilege>,0,0,0,0,0,0,18398,174.39571399999951,0.003096,4.654044,0.00947905826720293,0.06328721949209878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-22 19:51:30.6481+00,2026-02-22 19:51:30.6481+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,96,1.1876299999999997,0.008472,0.033112,0.012371145833333331,0.0034946406168921917,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 01:12:17.391554+00,2026-03-16 01:12:17.391554+00
41762836,41760480,t,,<insufficient privilege>,0,0,0,0,0,0,46287,1061.6643120000026,0.003551,21.578305,0.022936554799403777,0.24703970018458393,46287,92237,337,0,0,0,0,0,0,0,0,514.1863980000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:34:30.366954+00,2026-02-13 10:34:30.366954+00
45802638,45800982,t,,<insufficient privilege>,0,0,0,0,0,0,97,3.761832000000002,0.006723,2.423413,0.03878177319587631,0.24391511840318397,97,290,3,0,0,0,0,0,0,0,0,2.381122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 02:19:12.132912+00,2026-03-16 02:19:12.132912+00
1610550,1610538,t,,<insufficient privilege>,0,0,0,0,0,0,37,692.4707950000002,0.18997999999999998,97.711584,18.715426891891898,23.24021277378078,25947,12110,704,0,0,0,0,0,0,0,0,602.421383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 03:11:18.954607+00,2026-03-16 03:11:18.954607+00
71512638,71510822,t,,<insufficient privilege>,0,0,0,0,0,0,19364,286.1412440000015,0.0030570000000000003,9.639912,0.014776969840942032,0.11082691634973064,19364,19359,5,0,0,0,0,0,0,0,0,18.210656999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 17:36:00.305944+00,2026-03-02 17:36:00.305944+00
16378656,16378624,t,,<insufficient privilege>,0,0,0,0,0,0,83268,13068.258576000055,0.037408,174.20859,0.1569421455541151,1.8412853486566836,0,1583640,11122,0,0,0,0,0,0,0,0,6702.081069999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 11:29:37.218271+00,2026-02-13 11:29:37.218271+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,4452,85.93467199999994,0.004562,7.43248,0.019302486972147335,0.1446211059622301,4452,8904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:41:23.99055+00,2026-02-13 10:41:23.99055+00
72063647,72063611,t,,<insufficient privilege>,0,0,0,0,0,0,42468,62932.66953200059,0.007927,193.82128300000002,1.481884466704356,6.295627270050799,42468,3307186,104304,0,0,0,0,0,0,0,0,30480.954263000032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-03 05:26:40.463229+00,2026-03-03 05:26:40.463229+00
56201561,56201544,t,,<insufficient privilege>,0,0,0,0,0,0,2310,408.3823120000005,0.013560000000000001,25.499013,0.17678887965367987,0.698266086641119,297990,26553,12,0,0,0,0,0,0,0,0,27.244915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-13 11:47:33.911656+00,2026-03-13 11:47:33.911656+00
57642148,57642119,t,,<insufficient privilege>,0,0,0,0,0,0,5130,86.73615599999998,0.003347,7.149897,0.016907632748538008,0.145737010288067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-25 13:00:11.626351+00,2026-02-25 13:00:11.626351+00
77121578,77121538,t,,<insufficient privilege>,0,0,0,0,0,0,17261,1663.9634669999987,0.02853,24.092762999999998,0.09640017768379576,0.42267907838641083,17261,188770,0,0,1,0,0,0,0,0,0,0,0.034835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-13 16:17:17.998604+00,2026-03-13 16:17:17.998604+00
69126503,69126482,t,,<insufficient privilege>,0,0,0,0,0,0,90754,7324.249147000025,0.017761000000000002,22.575657,0.08070442236154908,0.24964616600953718,41887,2027688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-28 04:31:26.407216+00,2026-02-28 04:31:26.407216+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,96,2.427122,0.0064,1.214152,0.025282520833333332,0.12284213923356566,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 06:11:17.2913+00,2026-03-16 06:11:17.2913+00
55946681,55946648,t,,<insufficient privilege>,0,0,0,0,0,0,146800,19722.99938100003,0.004081,3581.844556,0.1343528568188013,14.313448492495748,146785,443017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-02 21:36:09.788872+00,2026-03-02 21:36:09.788872+00
6907427,6907414,t,,<insufficient privilege>,0,0,0,0,0,0,32288,1173526.7112429992,0.051116999999999996,3045.018865,36.34559933235255,38.18972436662537,9973,95491318,6541,0,0,0,0,0,0,0,0,12230.058084999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-01 08:10:27.119249+00,2026-03-01 08:10:27.119249+00
41763993,41760479,t,,<insufficient privilege>,0,0,0,0,0,0,362091,31639.49252800037,0.04464,425.126674,0.0873799473833936,0.9259969549737772,12673185,1086267,6,0,0,0,0,0,0,0,0,2.156197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:32:34.125691+00,2026-02-13 10:32:34.125691+00
75213731,75213697,t,,<insufficient privilege>,0,0,0,0,0,0,4543,179.01713900000036,0.002706,11.513112000000001,0.03940504930662565,0.3739580557028038,0,9141,39,0,0,0,0,0,0,0,0,86.435967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-06 08:00:08.783776+00,2026-03-06 08:00:08.783776+00
20484569,20484550,t,,<insufficient privilege>,0,0,0,0,0,0,5192,147.45376700000017,0.001105,20.622697,0.028400186248073993,0.4365952076505279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:38:41.369432+00,2026-02-13 10:38:41.369432+00
56106650,56106629,t,,<insufficient privilege>,0,0,0,0,0,0,1139,120.2784330000002,0.016735,8.359828,0.10560002897278332,0.49104804139714636,1139,2291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-05 04:01:13.564418+00,2026-03-05 04:01:13.564418+00
41762836,41760480,t,,<insufficient privilege>,0,0,0,0,0,0,5551,38.22679300000004,0.003119,4.199787,0.006886469645108998,0.056909483964580676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:34:30.132244+00,2026-02-13 10:34:30.132244+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,96,1.165228,0.007725,0.042602,0.012137791666666667,0.004301072593737197,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 02:10:17.337735+00,2026-03-16 02:10:17.337735+00
66385383,66385362,t,,<insufficient privilege>,0,0,0,0,0,0,14,2.1513899999999997,0.022699,1.640637,0.15367071428571427,0.41254862213240623,14,52,2,0,0,0,0,0,0,0,0,1.58627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 07:15:27.192964+00,2026-03-16 07:15:27.192964+00
59339627,59339592,t,,<insufficient privilege>,0,0,0,0,0,0,17,0.097688,0.002199,0.015543,0.005746352941176471,0.003710594370355628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 07:06:52.105705+00,2026-03-16 07:06:52.105705+00
69797942,69797922,t,,<insufficient privilege>,0,0,0,0,0,0,186,4.543895000000002,0.012638,0.07339,0.0244295430107527,0.012248696891444111,186,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 04:58:13.258075+00,2026-03-16 04:58:13.258075+00
64987190,64986039,t,,<insufficient privilege>,0,0,0,0,0,0,80866,10830.023182999928,0.005416000000000001,25.834662,0.13392554575470442,0.6159950357918815,80865,268892,5269,0,0,0,0,0,0,0,0,5932.343160000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-22 12:00:27.625912+00,2026-02-22 12:00:27.625912+00
56201561,56201544,t,,<insufficient privilege>,0,0,0,0,0,0,465,70.69978400000007,0.028029,22.439287,0.15204254623655927,1.113123408836458,5115,2773,17,0,0,0,0,0,0,0,0,38.167853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-12 23:15:57.593027+00,2026-03-12 23:15:57.593027+00
6068091,6068078,t,,<insufficient privilege>,0,0,0,0,0,0,2,0.17804799999999998,0.08533400000000001,0.09271399999999999,0.08902399999999999,0.0036899999999999884,22,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 08:28:23.379973+00,2026-03-16 08:28:23.379973+00
56099700,56099681,t,,<insufficient privilege>,0,0,0,0,0,0,110,8.634759999999998,0.021330000000000002,1.804911,0.07849781818181817,0.22761842563726056,110,551,1,0,0,0,0,0,0,0,0,0.863507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 03:00:31.755424+00,2026-03-16 03:00:31.755424+00
36267211,36267174,t,,<insufficient privilege>,0,0,0,0,0,0,6961,12.941764999999993,0.000722,0.704569,0.0018591818704209156,0.01119339387639079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 11:22:39.832012+00,2026-02-13 11:22:39.832012+00
211468,211375,t,,<insufficient privilege>,0,0,0,0,0,0,17020,17091.41099100001,0.6611440000000001,256.448835,1.0041957103995307,2.66801608914598,17020,1770031,3458,0,0,0,0,0,0,0,0,1243.2540099999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:41:18.307664+00,2026-02-13 10:41:18.307664+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,99,5.5214859999999994,0.008308,4.070877,0.055772585858585855,0.4057577392477618,4950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 06:53:17.386269+00,2026-03-16 06:53:17.386269+00
69832952,69832932,t,,<insufficient privilege>,0,0,0,0,0,0,12236,31779.45764099986,1.1964009999999998,68.79065,2.597209679715582,3.0332395575779136,48944,7571302,1733,0,0,0,0,0,0,0,0,2584.309712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-01 07:57:38.700944+00,2026-03-01 07:57:38.700944+00
22273996,22273794,t,,<insufficient privilege>,0,0,0,0,0,0,25,15.428279999999999,0.015811000000000002,9.788297,0.6171312,1.9154266966113425,109,79,7,0,0,0,0,0,0,0,0,14.727735000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 08:27:14.144329+00,2026-03-16 08:27:14.144329+00
41764113,41760483,t,,<insufficient privilege>,0,0,0,0,0,0,31828,329.01741399999986,0.001068,10.787692,0.010337357483976368,0.14600141177997958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:32:19.346384+00,2026-02-13 10:32:19.346384+00
22273996,22273794,t,,<insufficient privilege>,0,0,0,0,0,0,29,13.066430000000004,0.070161,1.400739,0.45056655172413806,0.24415742898943318,29,17980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 04:50:33.143206+00,2026-03-16 04:50:33.143206+00
10,16384,t,,<insufficient privilege>,0,0,0,0,0,0,95,1.3491980000000003,0.008768,0.031367,0.014202084210526319,0.004925133906089111,4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 06:10:17.358829+00,2026-03-16 06:10:17.358829+00
24654007,24653982,t,,<insufficient privilege>,0,0,0,0,0,0,48,0.56984,0.007693000000000001,0.018306,0.011871666666666668,0.002634361879827617,48,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 08:08:58.226836+00,2026-03-16 08:08:58.226836+00
69581979,69581957,t,,<insufficient privilege>,0,0,0,0,0,0,25,9.695311,0.096566,4.305726,0.38781244000000004,0.8018786026404285,25,652,0,0,1,0,0,0,0,0,0,0,0.031529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-16 07:02:41.380578+00,2026-03-16 07:02:41.380578+00
41764113,41760483,t,,<insufficient privilege>,0,0,0,0,0,0,164,6.0591009999999965,0.005601,1.6467100000000001,0.036945737804878025,0.14353487011630037,164,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-03-14 18:08:09.547348+00,2026-03-14 18:08:09.547348+00
63664875,63664854,t,,<insufficient privilege>,0,0,0,0,0,0,10700,198.94248799999968,0.008,7.584972,0.018592755887850438,0.09752593392937137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-20 05:15:21.613728+00,2026-02-20 05:15:21.613728+00
211468,211375,t,,<insufficient privilege>,0,0,0,0,0,0,27216,95.80347400000024,0.000596,7.137936,0.0035201158877131186,0.054724122834872574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-02-13 10:41:18.449803+00,2026-02-13 10:41:18.449803+00
